le_id,sub_prof_id,customer_id,bp_id,sca_ref,account_number,account_name,account_status,security_id,security_name,security_code,booking_basis,quantity,market_price_currency,market_price,type,mth_end,src,cty
LE001,SP001,,853019,668970000000,,STANDARD CHARTERED BANK NOMINEES,Active,256175,UOB LTD - SGD1.00,SG1L01001701,,1787.11,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,180395,914397000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,722565,AMCORP GLOBAL LIMITED - NPV,SG1L01001701,,3487.3,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,753167,428835000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,955374,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,XS2051273896,,3706.85,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,446774,437514000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,725905,MITSUBISHI CHEMICAL GROUP CORP - NPV,SGXF75619605,,8374.28,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,766442,740171000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,278794,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1T75931996,,4984.05,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,43104,223268000000,,CLEARSTREAM BANKING S.A.-SG,Active,119857,JPMORGAN CHASE AND CO USD1.00,SG2F7993489,,5154.74,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,734042,551847000000,,DEUTSCHE BANK TRUST COMPANY,Active,912617,UOB LTD - SGD1.00,CNE100002359,,8046.25,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,553878,715071000000,,HSBC HOLDINGS PLC,Active,794395,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG1L01001701,,2925.51,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,491992,688033000000,,HSBC HOLDINGS PLC,Active,672808,SEROJA INVESTMENTS LIMITED - PHY,SGXF75619605,,3248.76,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,268494,711084000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,335790,RENAISSANCE UNITED LTD - NPV,SG1F67001091,,6852.36,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,342441,484313000000,,BNP PARIBAS SECURITIES SERVICES,Active,934042,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG1F67001091,,2202.86,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,949272,538001000000,,JP MORGAN CHASE AND CO,Active,910616,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1F67001091,,3698.71,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,373188,589300000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,883641,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG7G4000008,,3815.21,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,988346,866918000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,243941,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG1T75931996,,5097.04,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,63231,347094000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,155040,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,US46625HJD3,,5540.91,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,115428,949034000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,105433,DBS GROUP HOLDINGS LTD - SGD1.00,MY00007356PH,,4522.1,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,510641,321837000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,436768,RENAISSANCE UNITED LTD - NPV,XS2922061606,,3846.46,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,571147,897742000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,283568,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,MY00007356PH,,6001.83,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,836236,303991000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,139286,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SG1F67001091,,5198.66,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,983555,469294000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,576419,DBS GROUP HOLDINGS LTD - SGD1.00,SG1L01001701,,1661.19,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,296090,989886000000,,"UCO BANK, SINGAPORE (ICSD)",Active,446747,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,JP3897700005,,3674.75,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,24768,472531000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,695361,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,MY00007356PH,,3473.48,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,877161,664478000000,,HSBC HOLDINGS PLC,Active,190951,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,XS0326729224,,1744.92,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,349320,374602000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,373453,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SGXF74367608,,5519.45,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,355637,741247000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,111991,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,XS2051273896,,6277.18,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,710224,611609000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,267475,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1L01001701,,4867.84,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,733821,800584000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,485397,UOB LTD - SGD1.00,SGXF74367608,,3696.33,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,170626,922293000000,,OCBC SECURITIES PRIVATE LTD,Active,491774,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,SG1T75931496,,3279.17,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,808867,848387000000,,OCBC SECURITIES PRIVATE LTD,Active,925618,GENTING SINGAPORE LTD - USD0.1,SG1L01001701,,7012.59,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,91896,722415000000,,"UCO BANK, SINGAPORE (ICSD)",Active,164758,DBS GROUP HOLDINGS LTD - SGD1.00,SG1L01001701,,6671.38,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,182529,587566000000,,"UCO BANK, SINGAPORE (ICSD)",Active,813341,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,SG1K01001701,,6059.61,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,857975,598455000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,638179,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,JP3897700005,,56.71,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,715448,438473000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,515182,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG7D1000009,,6154.14,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,57489,479777000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,667451,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SGXE21576413,,5742.29,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,438728,942587000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,903028,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,XS2051273896,,5173.18,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,403892,847669000000,,BNP PARIBAS SECURITIES SERVICES,Active,239449,SEROJA INVESTMENTS LIMITED - PHY,XS0326729224,,7335.56,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,564531,899411000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,975373,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SG7D1000009,,5675.21,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,567772,371569000000,,STANDARD CHARTERED BANK NOMINEES,Active,462974,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXF75619605,,4024.79,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,43782,829326000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,744793,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SGXF74367608,,5788.9,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,632795,589770000000,,OCBC SECURITIES PRIVATE LTD,Active,804667,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SGXF74367608,,5579.55,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,255722,338541000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,246942,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1F67001091,,6742.25,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,615526,948677000000,,HSBC HOLDINGS PLC,Active,348411,RENAISSANCE UNITED LTD - NPV,XS2542162321,,7402.43,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,443649,401938000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,683761,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,MY00007356PH,,923.75,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,592851,153668000000,,JP MORGAN CHASE AND CO,Active,774565,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1L01001701,,1258.42,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,438090,427058000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,292811,DBS GROUP HOLDINGS LTD - SGD1.00,CNE100002359,,5036.84,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,325344,881072000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,944917,JPMORGAN CHASE AND CO USD1.00,XS2922061606,,5653.85,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,594357,248305000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,354655,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG7G4000008,,6658.81,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,977024,200378000000,,BNP PARIBAS SECURITIES SERVICES,Active,859782,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,XS2922061606,,5471.23,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,926057,306471000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,859489,DBS GROUP HOLDINGS LTD - SGD1.00,SG7G4000008,,2042.83,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,327915,331994000000,,CLEARSTREAM BANKING S.A.-SG,Active,877493,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,CNE100002359,,5676.99,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,425898,365923000000,,BNP PARIBAS SECURITIES SERVICES,Active,437237,RENAISSANCE UNITED LTD - NPV,US404280DB3,,6265.56,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,333404,496260000000,,DEUTSCHE BANK TRUST COMPANY,Active,621433,JPMORGAN CHASE AND CO USD1.00,XS0326729224,,5363.73,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,968745,504599000000,,HSBC HOLDINGS PLC,Active,534037,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG1K01001701,,4081.28,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,27007,706710000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,707275,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,SG1F67001091,,6660.67,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,251192,724402000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,623555,DBS GROUP HOLDINGS LTD - SGD1.00,SG2F7993489,,5143.13,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,768705,914505000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,583214,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,XS2051273896,,5957.96,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,202988,675778000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,979827,GENTING SINGAPORE LTD - USD0.1,XS2922061606,,7075.08,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,893472,356112000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,841521,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG7D1000009,,4460.25,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,401329,778864000000,,OCBC SECURITIES PRIVATE LTD,Active,606676,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG7D1000009,,4111.41,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,22426,679892000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,661762,RENAISSANCE UNITED LTD - NPV,SG7D1000009,,6513.98,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,855328,216734000000,,"UCO BANK, SINGAPORE (ICSD)",Active,649857,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXF74367608,,6739.21,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,864814,393580000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,182857,SEROJA INVESTMENTS LIMITED - PHY,US404280DB3,,5826.87,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,741105,427388000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,785491,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SGXE21576413,,3452.42,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,589549,162174000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,836986,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SGXE21576413,,1442.56,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,686234,464146000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,999636,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG1L01001701,,6308.73,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,955053,863938000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,598598,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,XS2922061606,,5559.94,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,952996,720808000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,288066,AMCORP GLOBAL LIMITED - NPV,SG7D1000009,,9891.5,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,798795,885209000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,180674,RENAISSANCE UNITED LTD - NPV,MY00007356PH,,5218.79,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,719922,696556000000,,HSBC HOLDINGS PLC,Active,502491,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXE21576413,,5962.02,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,66304,577161000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,979414,GENTING SINGAPORE LTD - USD0.1,SG2F7993489,,3419.05,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,821131,131467000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,921609,JPMORGAN CHASE AND CO USD1.00,CNE100002359,,8764.05,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,462825,848122000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,792764,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SGXE21576413,,8186.37,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,757748,190510000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,261712,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,XS2542162321,,3020.79,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,121726,104688000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,566339,SEROJA INVESTMENTS LIMITED - PHY,SGXF75619605,,5111.45,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,206494,591477000000,,BNP PARIBAS SECURITIES SERVICES,Active,681687,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,US46625HJD3,,1615.07,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,381106,201165000000,,OCBC SECURITIES PRIVATE LTD,Active,727094,AMCORP GLOBAL LIMITED - NPV,US404280DB3,,4683.98,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,416637,193541000000,,BNP PARIBAS SECURITIES SERVICES,Active,354533,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1L01001701,,2975.79,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,187735,392654000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,381444,MITSUBISHI CHEMICAL GROUP CORP - NPV,XS2542162321,,6646.34,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,299366,428226000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,920685,GENTING SINGAPORE LTD - USD0.1,XS2051273896,,2420.08,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,632651,317397000000,,STANDARD CHARTERED BANK NOMINEES,Active,212168,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1F67001091,,4328.43,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,892495,519276000000,,HSBC HOLDINGS PLC,Active,561607,AMCORP GLOBAL LIMITED - NPV,US46625HJD3,,4480.82,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,325029,762802000000,,CLEARSTREAM BANKING S.A.-SG,Active,602278,AMCORP GLOBAL LIMITED - NPV,MY00007356PH,,4508.51,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,780571,798770000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,703853,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,SG2F7993489,,393.77,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,392746,321465000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,672133,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SG1T75931496,,4538.13,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,998780,330676000000,,STANDARD CHARTERED BANK NOMINEES,Active,936433,RENAISSANCE UNITED LTD - NPV,SGXE21576413,,8697.91,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,155939,433433000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,364955,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,US46625HJD3,,4462.22,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,636979,742008000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,660324,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,US46625HJD3,,10146.72,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,745716,992904000000,,BNP PARIBAS SECURITIES SERVICES,Active,722665,GENTING SINGAPORE LTD - USD0.1,XS0326729224,,5027.86,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,184418,772794000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,690579,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG2F7993489,,5396.17,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,113396,341629000000,,DEUTSCHE BANK TRUST COMPANY,Active,883132,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1T75931496,,3852.68,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,477432,531104000000,,STANDARD CHARTERED BANK NOMINEES,Active,909859,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1L01001701,,4934.49,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,516222,422572000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,190025,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,XS2542162321,,3574.31,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,487450,326707000000,,DEUTSCHE BANK TRUST COMPANY,Active,606384,SEROJA INVESTMENTS LIMITED - PHY,CNE100002359,,4490.05,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,344400,426706000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,949541,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG7D1000009,,301.94,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,720032,283825000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,641058,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SG1T75931496,,7492.17,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,494498,977169000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,760351,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,MY00007356PH,,4314.62,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,424798,907579000000,,OCBC SECURITIES PRIVATE LTD,Active,306909,JPMORGAN CHASE AND CO USD1.00,SG1K01001701,,2184.98,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,748968,324261000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,888870,GENTING SINGAPORE LTD - USD0.1,SG1K01001701,,2778.85,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,393561,316148000000,,STANDARD CHARTERED BANK NOMINEES,Active,219490,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,CNE100002359,,6871.36,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,635969,771684000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,715519,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,XS2051273896,,6443.34,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,657351,994094000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,744333,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SGXE21576413,,3950.96,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,133586,436032000000,,"UCO BANK, SINGAPORE (ICSD)",Active,291936,SEROJA INVESTMENTS LIMITED - PHY,XS2542162321,,2555.74,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,635397,731952000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,543588,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,CNE100002359,,4519.35,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,591868,637588000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,247111,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SG2F7993489,,6421.92,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,917565,632617000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,304607,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1T75931496,,4278.07,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,439008,639812000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,844638,JPMORGAN CHASE AND CO USD1.00,CNE100002359,,2837.87,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,844541,343787000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,134283,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SGXF74367608,,6186.2,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,828665,720439000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,676429,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,XS0326729224,,5652.27,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,822764,503688000000,,BNP PARIBAS SECURITIES SERVICES,Active,962570,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,JP3897700005,,6848.05,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,117391,927441000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,412170,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,JP3897700005,,3954.55,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,470398,950908000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,320073,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,XS2051273896,,3591.31,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,184044,252970000000,,CLEARSTREAM BANKING S.A.-SG,Active,953047,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,XS2922061606,,1886.74,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,635850,286998000000,,HSBC HOLDINGS PLC,Active,838253,RENAISSANCE UNITED LTD - NPV,SG1F67001091,,2439.14,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,152175,928769000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,162165,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,XS2542162321,,836.14,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,271805,882312000000,,HSBC HOLDINGS PLC,Active,968726,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,US404280DB3,,5422.03,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,668309,514096000000,,STANDARD CHARTERED BANK NOMINEES,Active,179184,GENTING SINGAPORE LTD - USD0.1,US404280DB3,,3910.16,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,738449,599801000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,443187,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG7D1000009,,4924.73,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,675678,867357000000,,JP MORGAN CHASE AND CO,Active,991401,GENTING SINGAPORE LTD - USD0.1,SG1T75931496,,5228.46,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,874915,642076000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,438548,RENAISSANCE UNITED LTD - NPV,SG2F7993489,,4272.78,HKD,,,2024-12-30,SECCURE,SG
