le_id,sub_prof_id,client_id,trade_id,product_group,product_type,counterparty_id,counterparty_name,trade_date,value_date,notional,currency,mth_end,src,cty
LE001,SP001,C100879,891666319,LN_BR,FWD,246415887,HSBC HOLDINGS PLC,2023-07-28,2023-08-21,105493.3,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100345,522498407,LN_BR,DERIVATIVE,859112695,DBS GROUP HOLDINGS,2024-02-06,2024-02-13,296185.68,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100267,774314637,SCF,FX,696331764,SINGAPORE TREASURY,2023-03-22,2023-04-21,145979.12,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100397,857864453,BOND,DERIVATIVE,420345118,CITIBANK N.A.,2023-09-23,2023-10-16,502285.34,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100303,337605395,StockVsFeeFeePayment,FWD,339253601,SINGAPORE EXCHANGE,2024-07-17,2024-07-29,13558.99,USD,2024-12-31,MUREX,SG
LE001,SP001,C100317,297103758,CLAIMS_PENAL,EQUITY,269190920,JPMORGAN CHASE AND CO,2023-02-04,2023-03-04,830599.4,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100308,591257600,WHT_PRE_PAID,SWAP,384673797,SINGAPORE TREASURY,2023-08-01,2023-08-22,173641.66,SGD,2024-12-31,RAZORFX,SG
LE001,SP001,C100851,349098112,OSwP,SECURITY,546338604,STANDARD CHARTERED BANK SINGAPORE,2024-11-21,2024-12-17,99481.61,INR,2024-12-31,SABRE,SG
LE001,SP001,C100771,130086682,TripartySecurityMargin,DERIVATIVE,949834147,GENTING SINGAPORE LTD,2023-05-25,2023-06-13,281903.24,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100910,725526230,None,SWAP,964059023,UOB LTD,2024-10-24,2024-11-15,135943.52,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100059,407139956,StockVsFee,MM,382926639,CITIBANK N.A.,2023-02-08,2023-02-18,204411.83,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100624,266607966,AccruedFeesSettlement,DERIVATIVE,952485739,SINGAPORE TELECOM,2023-02-18,2023-02-24,1082594.96,EUR,2024-12-31,SABRE,SG
LE001,SP001,C100203,401003032,CS,EQUITY,463290298,MORGAN STANLEY,2024-04-04,2024-04-29,5798061.78,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100137,315867040,DailyPenalties,DERIVATIVE,264623956,DBS GROUP HOLDINGS,2023-08-28,2023-08-29,96588.81,EUR,2024-12-31,RAZORFX,SG
LE001,SP001,C100022,454537802,IRS,SECURITY,215757024,CITIBANK N.A.,2023-07-29,2023-08-27,44562.23,USD,2024-12-31,MUREX,SG
LE001,SP001,C100802,335642938,CLAIMS_PENAL,IRS,538399633,OCBC BANK,2024-03-27,2024-03-30,398301.36,SGD,2024-12-31,FMPTS,SG
LE001,SP001,C100624,589942218,BOND,FX,569804556,SINGAPORE TREASURY,2023-05-26,2023-06-20,142325.93,AED,2024-12-31,SABRE,SG
LE001,SP001,C100057,472989414,OTC Option,OPTION,903580651,DBS BANK LTD,2023-06-27,2023-07-06,45386.06,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100174,184011602,Redemption,OPTION,888895427,TEMASEK HOLDINGS,2024-07-23,2024-08-17,342460.91,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100069,352316238,SWLEG,OPTION,390826442,JPMORGAN CHASE AND CO,2023-02-17,2023-02-22,12012.14,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100053,958515558,SWLEG,FWD,587713812,MORGAN STANLEY,2023-06-17,2023-07-09,137516.93,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100851,500827698,None,MM,974373959,SINGAPORE TREASURY,2023-09-23,2023-10-15,122073.78,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100051,611409332,RTRS,BOND,985665500,SUMITOMO MITSUI,2024-02-28,2024-03-03,2508489.35,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100347,514805094,BOND,DERIVATIVE,344158158,SINGAPORE EXCHANGE,2024-03-27,2024-04-01,3577840.48,AED,2024-12-31,MUREX,SG
LE001,SP001,C100403,643087065,StockVsFee,SWAP,267022514,GENTING SINGAPORE LTD,2024-09-05,2024-09-07,23861.27,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100497,914164144,CDS,IRS,865160823,SUMITOMO MITSUI,2024-06-03,2024-06-27,131344.08,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100088,367473138,CLAIMS_PENAL,MM,715687235,UOB LTD,2023-07-10,2023-07-14,820331.87,EUR,2024-12-31,RAZORFX,SG
LE001,SP001,C100425,150622931,ThirdPartyDeliveryFlow,DERIVATIVE,591655222,STANDARD CHARTERED BANK SINGAPORE,2023-02-12,2023-02-20,162223.48,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100612,966877318,None,FWD,587923963,DBS BANK LTD,2024-05-11,2024-05-21,56698.7,USD,2024-12-31,MUREX,SG
LE001,SP001,C100612,262189339,LN_BR,FWD,731099219,DBS GROUP HOLDINGS,2024-09-24,2024-10-03,61726.35,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100766,441814362,ThirdPartyDeliveryFlow,MM,209547073,MORGAN STANLEY,2023-06-29,2023-07-04,22124.15,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100877,373296462,UNDERWRITING,OPTION,698671532,OCBC BANK,2023-07-06,2023-07-12,58888.12,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100605,410592043,BRRD_NOS_ADJ,SWAP,221318733,SINGAPORE AIRLINES,2023-06-30,2023-07-13,26168.89,HKD,2024-12-31,RAZORMM,SG
LE001,SP001,C100999,793689814,OPT,OPTION,309700414,STANDARD CHARTERED BANK LTD,2024-07-06,2024-08-02,33131.93,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100613,411274300,WHT_PRE_PAID,IRS,575472865,STANDARD CHARTERED BANK LTD,2023-11-09,2023-11-26,1752793.93,AED,2024-12-31,SABRE,SG
LE001,SP001,C100880,722889019,EQ Swap,FX,390943365,OCBC BANK,2023-01-22,2023-02-17,13255.82,EUR,2024-12-31,RAZORFX,SG
LE001,SP001,C100806,501784545,OPT,DERIVATIVE,834820282,SINGAPORE TELECOM,2023-03-15,2023-04-04,772329.65,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100163,832153415,OSwP,MM,376358226,DBS GROUP HOLDINGS,2023-07-06,2023-07-19,186716.78,INR,2024-12-31,MUREX,SG
LE001,SP001,C100326,741810558,OTC Option,EQUITY,350365951,SUMITOMO MITSUI,2023-07-09,2023-07-24,186523.36,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100907,953399697,WRITE_OFF,SWAP,485143378,TEMASEK HOLDINGS,2023-06-07,2023-06-08,154576.79,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100586,528817558,LN_BR,DERIVATIVE,189888254,JPMORGAN CHASE AND CO,2024-09-11,2024-09-16,417511.21,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100223,878599985,WRITE_OFF,SWAP,736223347,BARCLAYS BANK,2023-04-30,2023-05-03,118745.24,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100446,145141735,BRRD_NOS_ADJ,SECURITY,441177295,GENTING SINGAPORE LTD,2024-11-11,2024-12-04,944716.4,INR,2024-12-31,MUREX,SG
LE001,SP001,C100043,362383577,FWD,SWAP,793371580,SINGAPORE TREASURY,2023-06-26,2023-07-23,40232.48,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100347,563281431,OPT,FWD,459944564,SUMITOMO MITSUI,2024-09-30,2024-10-17,28719.05,USD,2024-12-31,SABRE,SG
LE001,SP001,C100279,204256082,CLAIMS_PENAL,OPTION,877229487,HSBC HOLDINGS PLC,2023-08-17,2023-09-07,16282.06,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100870,716216813,CDS,OPTION,856314186,MORGAN STANLEY,2023-03-07,2023-04-03,22236.88,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100678,263036971,CashDividend,SWAP,939785263,UOB LTD,2024-01-17,2024-02-10,2061435.85,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100305,220959939,BOND,DERIVATIVE,264984400,SINGAPORE TREASURY,2024-07-10,2024-07-24,1353336.33,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100316,109058194,CashDividend,SECURITY,217827354,STANDARD CHARTERED BANK SINGAPORE,2023-12-01,2023-12-10,46332.7,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100653,428129811,DailyPenalties,FX,145720181,SINGAPORE AIRLINES,2023-07-01,2023-07-20,12247.17,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100288,663088897,SCF,OPTION,993254743,GENTING SINGAPORE LTD,2024-06-17,2024-06-28,106749.4,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100114,528740584,Accumulator Swap,FWD,739728228,SINGAPORE TREASURY,2023-05-13,2023-05-20,115464.43,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100017,755535503,BRRD_NOS_ADJ,EQUITY,968295630,JPMORGAN CHASE AND CO,2023-07-03,2023-07-06,547736.16,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100288,428176599,StockVsFee,FX,405288540,MORGAN STANLEY,2024-09-18,2024-09-27,44092.86,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100845,886772430,RTRS,DERIVATIVE,710263266,HSBC HOLDINGS PLC,2023-04-03,2023-04-19,227956.35,AED,2024-12-31,MUREX,SG
LE001,SP001,C100526,916421109,SWAP,SECURITY,754349393,DBS GROUP HOLDINGS,2024-09-19,2024-09-28,410956.8,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100432,849803546,CLAIMS_PENAL,FWD,889582334,SINGAPORE EXCHANGE,2023-01-21,2023-01-23,66374.72,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100765,540042312,SWLEG,SWAP,858309093,STANDARD CHARTERED BANK LTD,2023-03-05,2023-03-06,4174.87,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100329,273187740,CDS,BOND,307652855,SINGAPORE EXCHANGE,2024-02-10,2024-02-17,199039.88,SGD,2024-12-31,RAZORFX,SG
LE001,SP001,C100726,778399002,TripartySecurityMargin,BOND,969315458,MORGAN STANLEY,2023-10-04,2023-10-12,88713.88,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100785,102051917,LN_BR,DERIVATIVE,839928878,MORGAN STANLEY,2024-03-03,2024-03-30,336978.65,EUR,2024-12-31,SABRE,SG
LE001,SP001,C100842,756555225,None,FX,584366936,SINGAPORE AIRLINES,2024-06-30,2024-07-23,2152866.58,INR,2024-12-31,MUREX,SG
LE001,SP001,C100624,591117310,CS,OPTION,343888017,MORGAN STANLEY,2024-07-23,2024-08-21,93057.98,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100344,513782013,TripartySBLFOP,OPTION,974624309,MITSUBISHI UFJ FINANCIAL GROUP,2024-02-22,2024-03-22,41100.04,SGD,2024-12-31,SABRE,SG
LE001,SP001,C100253,781825780,ThirdPartyDeliveryFlow,DERIVATIVE,971153864,SINGAPORE AIRLINES,2023-07-01,2023-07-14,889435.22,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100921,566061332,Accumulator Swap,FWD,100880981,UOB LTD,2023-07-14,2023-07-19,106854.72,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100919,342245638,BRRD_NOS_ADJ,FWD,822657135,SINGAPORE EXCHANGE,2024-06-04,2024-06-28,99122.66,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100415,300612515,FWD,SECURITY,882030764,UOB LTD,2024-06-25,2024-07-11,590606.81,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100171,617842580,RTRS,EQUITY,201975326,DBS BANK LTD,2024-03-08,2024-04-02,3888393.45,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100130,106736599,CDS,DERIVATIVE,207858602,SUMITOMO MITSUI,2023-09-11,2023-10-06,61688.02,SGD,2024-12-31,SABRE,SG
LE001,SP001,C100993,601532871,OSwP,EQUITY,225390370,OCBC BANK,2024-05-30,2024-06-22,496690.16,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100676,737180756,SWAP,SECURITY,672563168,BNP PARIBAS,2024-07-08,2024-07-31,80475.22,AUD,2024-12-31,RAZORMM,SG
LE001,SP001,C100546,634163550,Redemption,FX,869003668,JPMORGAN CHASE AND CO,2024-02-05,2024-02-18,116612.9,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100209,512823891,WRITE_OFF,SECURITY,479999237,TEMASEK HOLDINGS,2023-04-07,2023-04-12,81284.25,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100279,430763906,ASIAN,SECURITY,707205726,MORGAN STANLEY,2023-12-18,2023-12-29,155970.65,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100882,820655221,CS,FX,920334754,OCBC BANK,2023-11-02,2023-12-01,42019.63,EUR,2024-12-31,SABRE,SG
LE001,SP001,C100604,752652251,SWLEG,MM,387888518,MITSUBISHI UFJ FINANCIAL GROUP,2023-05-27,2023-06-21,954136.23,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100003,426968135,StockVsFee,MM,716429066,DBS GROUP HOLDINGS,2024-02-10,2024-02-26,885573.54,USD,2024-12-31,SABRE,SG
LE001,SP001,C100871,694043150,FWD,IRS,836588668,MITSUBISHI UFJ FINANCIAL GROUP,2023-09-19,2023-10-07,53133.74,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100420,713083580,WHT_PRE_PAID,EQUITY,396137576,UOB LTD,2024-06-05,2024-06-12,288201.26,AUD,2024-12-31,RAZORFX,SG
LE001,SP001,C100750,596115253,UNDERWRITING,IRS,592134043,STANDARD CHARTERED BANK SINGAPORE,2024-10-07,2024-10-18,106675.44,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100296,724407683,CDS,DERIVATIVE,214694782,SINGAPORE AIRLINES,2023-10-27,2023-11-21,52257.76,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100988,439342254,FXD,SECURITY,278955493,STANDARD CHARTERED BANK SINGAPORE,2024-02-08,2024-03-08,202375.03,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100409,283503929,ThirdPartyDeliveryFlow,FX,276122005,SINGAPORE AIRLINES,2023-05-23,2023-06-07,41349.71,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100532,411254113,None,FX,684506615,MORGAN STANLEY,2023-10-05,2023-10-23,1101363.8,AUD,2024-12-31,RAZORMM,SG
LE001,SP001,C100337,212071430,AccruedFeesSettlement,FX,697303200,SINGAPORE EXCHANGE,2024-08-09,2024-08-27,100664.83,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100853,618045651,Accumulator Swap,DERIVATIVE,691701787,BNP PARIBAS,2024-09-25,2024-10-15,44761.21,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100807,898340819,CashDividend,DERIVATIVE,473268072,SINGAPORE TREASURY,2023-08-31,2023-09-01,128771.37,EUR,2024-12-31,FMPTS,SG
LE001,SP001,C100778,497883629,FXD,FX,100678471,CITIBANK N.A.,2023-02-17,2023-03-11,203956.08,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100933,828882962,IRS,FWD,735841848,DBS GROUP HOLDINGS,2023-12-31,2024-01-21,733902.4,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100554,483794405,OPT,IRS,204251102,SINGAPORE EXCHANGE,2023-09-25,2023-10-20,34139.89,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100669,814002285,WHT_PRE_PAID,EQUITY,581922713,TEMASEK HOLDINGS,2023-02-23,2023-03-12,23297.43,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100115,227039928,CF,MM,273941324,SINGAPORE TREASURY,2024-10-20,2024-11-15,3054891.79,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100310,777556202,TripartySBLFOP,EQUITY,499819829,HSBC HOLDINGS PLC,2023-02-18,2023-02-26,445297.75,AUD,2024-12-31,RAZORMM,SG
LE001,SP001,C100977,370652738,DailyPenalties,SECURITY,739204955,DBS BANK LTD,2024-02-07,2024-02-23,86787.64,AUD,2024-12-31,RAZORMM,SG
LE001,SP001,C100119,553054055,IRS,BOND,276989901,BARCLAYS BANK,2023-02-09,2023-02-22,537679.43,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100786,447470668,LN_BR,SECURITY,741406682,SINGAPORE TREASURY,2024-05-04,2024-05-09,8721.34,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100954,291405682,Redemption,SWAP,234093369,DBS GROUP HOLDINGS,2023-01-09,2023-01-20,60117.16,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100922,782043247,WHT_PRE_PAID,MM,951614917,STANDARD CHARTERED BANK LTD,2023-09-22,2023-10-08,410925.63,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100447,517468282,Accumulator Swap,DERIVATIVE,409853650,GENTING SINGAPORE LTD,2024-01-17,2024-02-06,892294.2,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100500,450316416,WRITE_OFF,FWD,984859342,BNP PARIBAS,2024-07-01,2024-07-09,17735.52,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100718,991674621,StockVsFeeFeePayment,SWAP,408668408,GENTING SINGAPORE LTD,2023-12-23,2023-12-30,66358.33,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100952,990024026,None,FX,895666663,BNP PARIBAS,2024-02-08,2024-02-13,19722.01,EUR,2024-12-31,RAZORFX,SG
LE001,SP001,C100435,173003126,SCF,OPTION,936231141,JPMORGAN CHASE AND CO,2024-10-10,2024-10-25,81345.48,AED,2024-12-31,MUREX,SG
LE001,SP001,C100328,929359146,FixedRateCouponPaym,DERIVATIVE,789919981,SINGAPORE EXCHANGE,2023-09-10,2023-09-30,83788.39,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100697,864896624,OTC Option,DERIVATIVE,448669756,MORGAN STANLEY,2023-07-05,2023-07-24,157860.8,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100377,471810315,DailyPenalties,BOND,208880800,SINGAPORE AIRLINES,2023-04-29,2023-05-16,73529.35,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100872,760295153,StockVsFeeFeePayment,MM,171468379,DBS BANK LTD,2023-12-11,2024-01-10,625606.66,USD,2024-12-31,SABRE,SG
LE001,SP001,C100314,783685858,None,BOND,431264192,DBS GROUP HOLDINGS,2023-04-05,2023-04-14,819120.47,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100304,389099621,SCF,OPTION,921075090,SINGAPORE TELECOM,2024-10-15,2024-10-22,45182.06,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100470,570685902,CF,IRS,220404019,OCBC BANK,2023-05-02,2023-05-14,282013.27,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100522,314145782,COUPON_ADJUS,IRS,747503441,CITIBANK N.A.,2023-02-07,2023-02-18,40816.07,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100894,673717006,SWLEG,OPTION,309632760,HSBC HOLDINGS PLC,2024-06-26,2024-07-03,41788.98,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100525,945588120,StockVsFee,OPTION,357317854,STANDARD CHARTERED BANK SINGAPORE,2024-09-07,2024-09-13,56373.5,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100556,609419913,ASIAN,DERIVATIVE,287993480,SINGAPORE EXCHANGE,2023-03-11,2023-03-23,8097217.31,EUR,2024-12-31,FMPTS,SG
LE001,SP001,C100320,610261270,CLAIMS_PENAL,FX,406275204,SINGAPORE EXCHANGE,2024-03-21,2024-03-27,15766.45,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100746,294926313,ThirdPartyDeliveryFlow,MM,842502678,BARCLAYS BANK,2024-02-23,2024-03-05,1800239.75,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100435,343123279,SCF,DERIVATIVE,153689819,HSBC HOLDINGS PLC,2024-06-08,2024-06-27,980596.57,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100453,836113452,SCF,OPTION,414109605,SUMITOMO MITSUI,2024-01-26,2024-02-11,83848.23,SGD,2024-12-31,FMPTS,SG
LE001,SP001,C100229,897045810,OPT,SWAP,736181145,SINGAPORE AIRLINES,2024-08-25,2024-09-24,494026.57,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100268,325378563,IRS,SWAP,730995948,DBS GROUP HOLDINGS,2024-08-12,2024-08-21,93575.75,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100114,466634575,None,SECURITY,730868347,TEMASEK HOLDINGS,2024-08-22,2024-09-17,445034.44,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100927,151780354,CDS,SECURITY,694964192,GENTING SINGAPORE LTD,2024-05-06,2024-05-14,250432.11,USD,2024-12-31,SABRE,SG
LE001,SP001,C100297,351204629,EQ Swap,SWAP,202219858,UOB LTD,2024-07-07,2024-07-27,259959.9,INR,2024-12-31,SABRE,SG
LE001,SP001,C100769,408689865,WRITE_OFF,IRS,518611609,SUMITOMO MITSUI,2024-06-10,2024-07-05,1116165.83,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100336,819398371,FWD,SECURITY,498049146,OCBC BANK,2023-06-24,2023-07-12,118969.15,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100146,781943571,LN_BR,DERIVATIVE,235740731,STANDARD CHARTERED BANK SINGAPORE,2023-04-24,2023-05-21,48289.95,USD,2024-12-31,MUREX,SG
LE001,SP001,C100306,176726487,OSwP,SECURITY,596885595,SINGAPORE EXCHANGE,2024-09-15,2024-10-07,206101.73,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100014,667812152,CDS,OPTION,786440732,DBS GROUP HOLDINGS,2024-04-07,2024-05-06,22924.32,SGD,2024-12-31,FMPTS,SG
LE001,SP001,C100435,452365773,CF,IRS,382063522,GENTING SINGAPORE LTD,2023-04-12,2023-05-08,247067.8,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100653,632940741,WRITE_OFF,DERIVATIVE,520067776,STANDARD CHARTERED BANK SINGAPORE,2023-04-18,2023-04-21,1340655.96,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100591,131873934,TripartySBLFOP,DERIVATIVE,639853219,GENTING SINGAPORE LTD,2024-03-20,2024-04-17,148079.99,SGD,2024-12-31,RAZORFX,SG
LE001,SP001,C100755,363884604,RTRS,DERIVATIVE,185669964,SUMITOMO MITSUI,2023-12-11,2023-12-30,253807.05,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100151,953546168,WRITE_OFF,FWD,578131746,OCBC BANK,2024-08-13,2024-08-15,64191.58,HKD,2024-12-31,RAZORMM,SG
LE001,SP001,C100643,701589644,CS,EQUITY,728354912,CITIBANK N.A.,2023-08-15,2023-09-11,808519.56,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100199,990195231,OTC Option,DERIVATIVE,678168142,STANDARD CHARTERED BANK LTD,2024-04-20,2024-05-14,14458.59,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100081,235867560,IRS,FX,901149698,HSBC HOLDINGS PLC,2023-05-05,2023-05-24,28910.49,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100357,111204746,UNDERWRITING,DERIVATIVE,234915899,TEMASEK HOLDINGS,2024-04-30,2024-05-10,353157.28,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100816,230204709,UNDERWRITING,EQUITY,145379053,TEMASEK HOLDINGS,2023-03-02,2023-03-25,1277100.26,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100217,208516997,ASIAN,FWD,145866491,BARCLAYS BANK,2023-12-02,2023-12-04,33180.48,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100388,867332033,FWD,OPTION,529991641,UOB LTD,2023-12-18,2024-01-17,6298.94,AED,2024-12-31,MUREX,SG
LE001,SP001,C100737,913387344,IRS,SWAP,572307673,UOB LTD,2023-08-11,2023-09-03,125951.69,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100641,743798260,IRS,SECURITY,363438295,CITIBANK N.A.,2023-12-28,2024-01-05,117480.65,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100681,458483099,CDS,BOND,906676189,SINGAPORE TREASURY,2023-04-03,2023-04-15,57149.92,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100190,364473629,StockVsFeeFeePayment,BOND,514286093,SINGAPORE AIRLINES,2023-09-03,2023-09-22,119175.32,AED,2024-12-31,SABRE,SG
LE001,SP001,C100043,483399227,LN_BR,FWD,208729236,SINGAPORE AIRLINES,2023-10-25,2023-11-02,47981.44,INR,2024-12-31,SABRE,SG
LE001,SP001,C100875,808696059,DailyPenalties,DERIVATIVE,357681067,MITSUBISHI UFJ FINANCIAL GROUP,2024-05-12,2024-05-18,122251.04,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100302,270089241,CDS,SECURITY,552930293,SINGAPORE AIRLINES,2024-02-24,2024-02-25,15256.55,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100035,290148048,CF,FWD,505564081,SUMITOMO MITSUI,2023-09-20,2023-09-23,175690.54,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100848,212574430,FWD,BOND,781402995,CITIBANK N.A.,2023-12-09,2023-12-27,1407516.77,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100502,385186882,TripartySecurityMargin,BOND,233616139,DBS BANK LTD,2023-07-13,2023-08-04,625920.46,USD,2024-12-31,MUREX,SG
LE001,SP001,C100956,329773464,FXD,IRS,253233612,MITSUBISHI UFJ FINANCIAL GROUP,2024-03-05,2024-03-12,61145.32,INR,2024-12-31,MUREX,SG
LE001,SP001,C100541,646652839,CashDividend,IRS,780494630,SUMITOMO MITSUI,2024-11-23,2024-12-02,206501.1,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100816,910651266,AccruedFeesSettlement,SECURITY,440363836,CITIBANK N.A.,2023-01-23,2023-02-11,266072.02,INR,2024-12-31,SABRE,SG
LE001,SP001,C100177,148214878,SWAP,MM,531785885,SUMITOMO MITSUI,2024-11-06,2024-12-04,584453.62,USD,2024-12-31,SABRE,SG
LE001,SP001,C100892,285900374,ASIAN,DERIVATIVE,919835561,SUMITOMO MITSUI,2024-09-20,2024-10-07,639756.32,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100866,443491142,LN_BR,FWD,859040836,BNP PARIBAS,2023-12-03,2023-12-21,24809.74,AED,2024-12-31,MUREX,SG
LE001,SP001,C100982,627164268,ThirdPartyDeliveryFlow,MM,385488676,CITIBANK N.A.,2023-01-22,2023-02-12,298520.6,INR,2024-12-31,SABRE,SG
LE001,SP001,C100312,701242434,ThirdPartyDeliveryFlow,FWD,913422740,SINGAPORE AIRLINES,2023-10-05,2023-10-30,103646,USD,2024-12-31,MUREX,SG
LE001,SP001,C100667,323622397,ASIAN,DERIVATIVE,169799413,STANDARD CHARTERED BANK SINGAPORE,2024-05-20,2024-05-27,1780792.45,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100460,902528481,LN_BR,DERIVATIVE,338848174,BNP PARIBAS,2023-08-08,2023-08-21,670553.32,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100197,114951382,COUPON_ADJUS,FWD,349696697,STANDARD CHARTERED BANK LTD,2024-09-11,2024-09-12,154333.02,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100270,650454911,SWAP,FX,300027050,SINGAPORE EXCHANGE,2023-05-11,2023-05-24,66210.34,EUR,2024-12-31,RAZORMM,SG
